sku,customer_uuid,sale_ts,quantity,unit_price,pc_points
P1018,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-08T21:58:30.518757,3,19.01,0
P1017,e689efe3-cbf4-4648-ba57-2f569f0dc7db,2025-10-08T15:41:18.518757,3,15.16,0
P1008,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-09T02:51:09.518757,3,10.84,0
P1007,eb998cb8-008b-46bc-9be1-25a11498da7a,2025-10-08T16:22:25.518757,1,15.83,0
P1016,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-09T03:34:11.518757,3,7.68,0
P1017,e3371595-70ed-49c9-8c00-4cc0167fac0e,2025-10-08T22:23:11.518757,2,14.58,0
P1002,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-08T12:00:51.518757,2,10.86,0
P1011,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-08T18:19:26.518757,2,22.24,31
P1003,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-09T02:00:19.518757,1,11.32,0
P1016,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-09T08:37:53.518757,3,7.76,0
P1019,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-09T07:27:58.518757,3,5.96,1
P1003,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-09T05:46:24.518757,2,12.16,12
P1021,10007012-6e03-4c98-938b-b098349f81c4,2025-10-08T12:54:43.518757,2,7.48,0
P1007,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-10T04:22:41.518757,1,18.03,0
P1022,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-10T08:50:46.518757,3,19.1,40
P1015,9594e64b-b284-4f30-bc2a-4f55d64bd20c,2025-10-09T16:27:51.518757,3,11.7,21
P1019,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-09T14:08:55.518757,3,6.34,0
P1013,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-09T17:36:12.518757,1,10.06,6
P1001,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-10T00:20:29.518757,3,19.68,0
P1004,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-09T18:31:33.518757,1,19.57,17
P1006,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-09T15:38:43.518757,2,24.88,0
P1021,a18eb0a0-4589-4a60-a181-5d96435f811a,2025-10-09T17:20:19.518757,3,8.4,5
P1009,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-10T09:36:50.518757,1,12.28,0
P1002,42f4a921-bcb3-48ad-842a-da3ec537ddaf,2025-10-09T23:57:42.518757,3,11.07,0
P1023,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-09T20:30:54.518757,3,10.19,18
P1007,936952d1-b537-4463-80c5-44d857f3a926,2025-10-09T19:01:15.518757,1,17.3,8
P1011,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-10T06:34:54.518757,2,21.49,0
P1007,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-09T19:55:29.518757,2,17.97,17
P1004,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-09T23:23:35.518757,3,19.37,0
P1002,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-10T02:16:16.518757,1,12.11,0
P1019,a5caf41b-0ffa-410b-bb53-fde72b88e5ef,2025-10-09T22:23:30.518757,1,6.05,0
P1015,4fb423f9-70a8-46aa-af9b-20ff3b964e54,2025-10-09T20:41:29.518757,1,12.04,0
P1000,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-10T06:25:26.518757,1,10.03,0
P1008,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-09T18:12:06.518757,3,10.46,0
P1023,9227336d-9078-4612-82c3-574ef663a494,2025-10-09T13:54:53.518757,2,9.8,0
P1009,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-10T00:04:22.518757,3,11.76,17
P1024,a47cad94-1e3b-425c-a7d4-58fc893dc3aa,2025-10-09T20:35:09.518757,1,23.95,23
P1020,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-10T00:21:30.518757,1,9.02,1
P1004,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-10T12:04:49.518757,2,19.84,0
P1020,a3d8976d-414d-45a0-a6b0-96dece5c8519,2025-10-10T20:10:29.518757,2,9.3,3
P1023,e689efe3-cbf4-4648-ba57-2f569f0dc7db,2025-10-11T01:31:58.518757,3,9.77,0
P1006,5cc63c7a-de1a-4515-b5ec-d34dfadb2fb2,2025-10-11T06:22:25.518757,2,25.41,0
P1007,9594e64b-b284-4f30-bc2a-4f55d64bd20c,2025-10-10T19:17:15.518757,1,16.85,8
P1004,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-11T01:28:04.518757,3,18.66,0
P1002,a0a2b93b-cd88-427a-aa69-3c4ca0fb75d3,2025-10-10T18:35:42.518757,1,11.78,0
P1018,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-11T06:11:06.518757,1,18.61,14
P1016,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-10T15:54:59.518757,2,7.19,0
P1008,10007012-6e03-4c98-938b-b098349f81c4,2025-10-10T19:15:29.518757,2,10.75,0
P1005,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-10T17:33:42.518757,3,22.67,0
P1008,64164ae8-b200-43cd-a6ed-1078cc033dfe,2025-10-10T21:04:50.518757,3,9.84,14
P1015,e3371595-70ed-49c9-8c00-4cc0167fac0e,2025-10-11T04:13:07.518757,2,12.34,0
P1019,a3d8976d-414d-45a0-a6b0-96dece5c8519,2025-10-11T00:43:55.518757,2,6.31,1
P1003,5056d44f-dc78-4ff6-bf65-bc191fbb894a,2025-10-11T06:03:18.518757,1,11.8,0
P1015,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-10T12:48:36.518757,2,11.33,13
P1016,fc3622a2-20d2-4ab5-a6ba-2c090e4a4a4a,2025-10-11T09:21:42.518757,1,7.14,1
P1021,e3371595-70ed-49c9-8c00-4cc0167fac0e,2025-10-11T04:16:25.518757,2,7.59,0
P1018,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-11T02:56:46.518757,3,21.37,0
P1005,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-10T16:37:47.518757,1,23.33,0
P1004,bcbd12d5-a45a-4148-9276-75ec17746782,2025-10-11T00:19:53.518757,2,18.99,34
P1018,8c2a359a-d9a0-4ff0-84a0-ca002c1783bc,2025-10-11T04:13:48.518757,2,20.21,32
P1009,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-10T19:40:00.518757,3,11.62,17
P1012,195fbf24-c127-4138-87ba-d3e0017ee68e,2025-10-10T19:27:36.518757,2,13.51,21
P1000,64164ae8-b200-43cd-a6ed-1078cc033dfe,2025-10-11T00:04:11.518757,2,9.56,5
P1003,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-11T21:00:17.518757,1,12.45,6
P1006,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-11T15:23:03.518757,2,24.75,44
P1016,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-11T17:10:04.518757,3,7.4,4
P1022,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-12T07:03:26.518757,1,20.92,14
P1016,4fb423f9-70a8-46aa-af9b-20ff3b964e54,2025-10-12T03:42:31.518757,1,6.93,0
P1003,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-12T01:26:24.518757,1,11.95,5
P1018,64b9b86d-0517-46e2-b00a-f6e95b2fb8d9,2025-10-11T15:41:16.518757,2,21.5,0
P1008,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-11T21:24:24.518757,1,10.68,0
P1017,195fbf24-c127-4138-87ba-d3e0017ee68e,2025-10-11T15:26:56.518757,1,14.25,5
P1012,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-12T07:22:40.518757,1,14.62,11
P1015,bcbd12d5-a45a-4148-9276-75ec17746782,2025-10-11T13:12:36.518757,2,10.69,12
P1004,3fb78b90-8161-4204-875b-1611842dd965,2025-10-11T14:45:39.518757,2,18.79,0
P1010,fc3622a2-20d2-4ab5-a6ba-2c090e4a4a4a,2025-10-11T21:41:14.518757,2,5.6,1
P1011,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-12T06:59:40.518757,1,20.47,0
P1017,64b9b86d-0517-46e2-b00a-f6e95b2fb8d9,2025-10-11T11:39:24.518757,1,13.24,0
P1011,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-11T19:36:13.518757,3,21.38,0
P1024,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-11T14:14:44.518757,2,24.09,48
P1004,a18eb0a0-4589-4a60-a181-5d96435f811a,2025-10-11T14:11:18.518757,1,19.31,17
P1015,9594e64b-b284-4f30-bc2a-4f55d64bd20c,2025-10-12T04:37:11.518757,2,10.97,13
P1022,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-12T07:20:06.518757,1,19.3,13
P1000,1d2f62a9-a444-4622-8ac5-f8815dcfdbd0,2025-10-12T02:33:39.518757,2,9.61,0
P1004,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-11T16:50:54.518757,2,17.99,32
P1021,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-12T08:51:49.518757,3,7.82,4
P1011,f72b431f-222d-40c8-a246-bf651d20f829,2025-10-12T03:56:43.518757,3,22.6,0
P1000,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-12T06:47:35.518757,3,10.11,9
P1023,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-11T16:28:39.518757,2,10.25,0
P1012,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-11T18:27:14.518757,3,14.35,0
P1002,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-12T09:58:38.518757,2,12.52,0
P1017,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-12T06:06:40.518757,3,13.77,16
P1013,e33da099-cfbd-44ca-9a26-212e9008f19d,2025-10-11T11:31:37.518757,3,10.34,18
P1003,c785af45-8a43-4ae3-ad96-fc99aa575f4b,2025-10-11T12:54:21.518757,2,10.76,10
P1003,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-11T16:58:10.518757,3,11.73,0
P1018,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-12T09:24:23.518757,3,21.29,51
P1013,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-11T17:01:39.518757,1,10.75,6
P1014,8c2a359a-d9a0-4ff0-84a0-ca002c1783bc,2025-10-11T23:57:43.518757,1,20.07,16
P1006,5278b34f-be40-48ca-96b7-6db9bd8ddaba,2025-10-13T02:04:47.518757,2,27.62,0
P1021,42f4a921-bcb3-48ad-842a-da3ec537ddaf,2025-10-13T04:08:45.518757,3,7.91,0
P1022,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-12T23:32:46.518757,3,19.76,41
P1023,717e92fd-1df2-4e46-90bd-8b47deaea352,2025-10-13T04:36:51.518757,3,10.46,0
P1006,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-12T15:55:01.518757,2,28.02,0
P1007,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-12T17:17:21.518757,2,16.9,16
P1021,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-12T19:50:01.518757,2,8.63,0
P1003,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-12T15:19:17.518757,3,11.08,16
P1003,62a6bf8b-fbc5-4489-a4e1-664b0a6a3b7f,2025-10-13T04:36:51.518757,3,12.2,0
P1012,d3a6aaf3-d739-44af-ac7d-fc2febaec88b,2025-10-13T09:39:43.518757,1,12.71,0
P1018,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-12T22:33:13.518757,1,21.44,0
P1006,9227336d-9078-4612-82c3-574ef663a494,2025-10-13T07:21:36.518757,3,24.68,0
P1020,8c2a359a-d9a0-4ff0-84a0-ca002c1783bc,2025-10-12T15:15:06.518757,2,9.33,3
P1022,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-12T21:49:20.518757,3,20.24,42
P1005,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-13T03:02:31.518757,3,23.77,57
P1017,e3371595-70ed-49c9-8c00-4cc0167fac0e,2025-10-12T18:56:40.518757,2,15.42,0
P1011,195fbf24-c127-4138-87ba-d3e0017ee68e,2025-10-12T21:36:19.518757,2,21.22,29
P1011,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-12T12:49:06.518757,2,20.84,29
P1016,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-13T00:12:51.518757,1,7.49,1
P1022,5a5082e1-a576-4573-9d08-7e25acadeadc,2025-10-12T12:08:37.518757,1,21.33,14
P1014,e689efe3-cbf4-4648-ba57-2f569f0dc7db,2025-10-13T07:23:06.518757,2,19.79,0
P1019,bcbd12d5-a45a-4148-9276-75ec17746782,2025-10-13T08:06:28.518757,3,6.4,1
P1002,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-13T04:37:07.518757,3,12.21,14
P1015,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-12T15:52:46.518757,3,11.11,0
P1018,d3a6aaf3-d739-44af-ac7d-fc2febaec88b,2025-10-12T20:52:45.518757,1,18.97,0
P1001,1d2f62a9-a444-4622-8ac5-f8815dcfdbd0,2025-10-12T12:23:56.518757,1,18.6,0
P1004,5278b34f-be40-48ca-96b7-6db9bd8ddaba,2025-10-13T02:26:01.518757,1,19.89,0
P1009,64b9b86d-0517-46e2-b00a-f6e95b2fb8d9,2025-10-12T20:59:35.518757,2,11.63,0
P1003,7439279d-2add-4cf7-99be-62c0608c35c3,2025-10-12T22:19:27.518757,2,11.74,11
P1017,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-13T00:00:31.518757,1,13.72,5
P1004,8ff26b5a-7cd2-42e4-8593-4eac9565ce16,2025-10-12T12:11:56.518757,3,17.97,48
P1023,5cc63c7a-de1a-4515-b5ec-d34dfadb2fb2,2025-10-13T18:40:32.518757,1,10.99,0
P1024,3fb78b90-8161-4204-875b-1611842dd965,2025-10-13T14:55:03.518757,3,23.7,0
P1024,0c1d9bac-79c2-4546-8ad6-056fb77c34ab,2025-10-14T08:56:38.518757,3,23.74,71
P1019,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-13T18:29:50.518757,3,5.78,1
P1007,a3d8976d-414d-45a0-a6b0-96dece5c8519,2025-10-14T00:55:19.518757,1,17.9,8
P1012,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-13T12:53:53.518757,3,13.89,0
P1013,9227336d-9078-4612-82c3-574ef663a494,2025-10-14T06:29:47.518757,3,10.66,0
P1002,fc3622a2-20d2-4ab5-a6ba-2c090e4a4a4a,2025-10-13T18:59:18.518757,3,11.58,13
P1004,a18eb0a0-4589-4a60-a181-5d96435f811a,2025-10-13T21:15:50.518757,2,19.62,35
P1014,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-13T14:41:06.518757,1,20.64,0
P1003,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-13T19:28:23.518757,1,12.01,0
P1015,936952d1-b537-4463-80c5-44d857f3a926,2025-10-13T11:58:05.518757,1,10.64,6
P1023,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-14T09:08:08.518757,1,10.0,6
P1018,e33da099-cfbd-44ca-9a26-212e9008f19d,2025-10-14T07:26:13.518757,1,18.98,15
P1003,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-14T03:32:29.518757,1,12.14,6
P1017,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-13T20:17:01.518757,3,14.97,17
P1007,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-13T13:59:04.518757,2,18.11,0
P1002,bcbd12d5-a45a-4148-9276-75ec17746782,2025-10-14T05:42:01.518757,2,11.55,9
P1008,163c14bb-d280-4c2f-b981-861a3555171a,2025-10-13T13:05:45.518757,1,9.89,4
P1021,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-13T19:20:06.518757,3,8.24,0
P1007,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-13T14:11:41.518757,3,16.61,24
P1010,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-14T09:34:01.518757,3,5.36,1
P1009,5cc63c7a-de1a-4515-b5ec-d34dfadb2fb2,2025-10-13T20:45:49.518757,1,12.71,0
P1012,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-14T09:44:29.518757,3,14.56,34
P1013,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-13T12:51:52.518757,1,10.48,6
P1010,4fb423f9-70a8-46aa-af9b-20ff3b964e54,2025-10-14T03:42:36.518757,3,5.86,0
P1012,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-14T06:23:48.518757,3,13.56,0
P1011,4fb423f9-70a8-46aa-af9b-20ff3b964e54,2025-10-13T20:37:16.518757,2,23.08,0
P1009,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-14T08:16:51.518757,2,11.75,11
P1002,10007012-6e03-4c98-938b-b098349f81c4,2025-10-14T06:22:00.518757,3,11.4,0
P1021,62a6bf8b-fbc5-4489-a4e1-664b0a6a3b7f,2025-10-13T14:22:33.518757,1,7.78,0
P1015,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-13T21:33:29.518757,1,11.3,0
P1016,58af7b2b-c971-4547-aec2-e16b2725286d,2025-10-13T13:46:44.518757,3,7.28,4
P1005,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-14T08:57:48.518757,2,22.45,0
P1021,16f7d21b-8983-4673-b554-a70af805206e,2025-10-13T18:41:53.518757,1,8.69,0
P1009,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-14T19:50:30.518757,1,11.82,5
P1006,a3d77441-3817-4f4b-837c-9a9a28b49e67,2025-10-14T10:46:39.518757,1,27.4,24
P1005,7439279d-2add-4cf7-99be-62c0608c35c3,2025-10-14T14:10:03.518757,2,23.34,37
P1018,e33da099-cfbd-44ca-9a26-212e9008f19d,2025-10-14T13:08:54.518757,2,20.8,33
P1008,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-15T04:52:52.518757,3,9.77,14
P1001,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-14T14:07:17.518757,1,18.16,16
P1002,e33da099-cfbd-44ca-9a26-212e9008f19d,2025-10-15T04:04:02.518757,3,12.31,14
P1007,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-14T14:45:32.518757,2,15.77,0
P1024,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-15T06:13:19.518757,3,24.03,0
P1015,a5caf41b-0ffa-410b-bb53-fde72b88e5ef,2025-10-15T01:04:38.518757,1,11.2,6
P1014,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-14T17:16:50.518757,2,20.65,33
P1008,fc3622a2-20d2-4ab5-a6ba-2c090e4a4a4a,2025-10-15T03:18:46.518757,3,10.16,15
P1021,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-15T00:30:48.518757,2,7.61,3
P1007,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-14T10:57:06.518757,1,17.51,0
P1005,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-14T18:13:42.518757,2,25.95,41
P1003,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-14T15:11:02.518757,3,12.3,0
P1012,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-14T16:12:42.518757,1,13.95,11
P1019,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-15T05:10:22.518757,1,5.8,0
P1012,a3d77441-3817-4f4b-837c-9a9a28b49e67,2025-10-15T02:37:00.518757,3,13.02,31
P1006,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-15T00:10:34.518757,2,26.85,48
P1006,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-15T07:35:50.518757,2,25.8,0
P1008,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-15T04:11:32.518757,2,10.69,10
P1003,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-14T14:40:16.518757,2,10.94,10
P1004,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-14T21:26:55.518757,3,18.1,0
P1007,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-14T12:50:13.518757,2,16.91,16
P1004,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-14T23:36:36.518757,1,19.04,17
P1004,f72b431f-222d-40c8-a246-bf651d20f829,2025-10-15T06:22:14.518757,1,19.07,0
P1003,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-15T00:48:38.518757,3,12.25,18
P1016,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-14T13:54:52.518757,3,7.37,0
P1002,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-14T19:37:27.518757,2,11.66,0
P1010,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-15T09:58:20.518757,3,6.03,1
P1023,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-14T13:07:07.518757,3,10.8,0
P1015,9594e64b-b284-4f30-bc2a-4f55d64bd20c,2025-10-15T06:17:29.518757,1,11.47,6
P1019,163c14bb-d280-4c2f-b981-861a3555171a,2025-10-15T09:18:15.518757,3,6.06,1
P1005,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-14T16:20:33.518757,1,23.59,0
P1004,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-14T19:31:28.518757,1,19.9,0
P1013,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-15T19:50:47.518757,2,9.72,0
P1005,eb998cb8-008b-46bc-9be1-25a11498da7a,2025-10-15T18:42:15.518757,2,25.62,0
P1022,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-15T15:25:26.518757,2,18.63,0
P1005,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-16T05:23:56.518757,2,24.77,39
P1016,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-16T08:49:33.518757,3,6.89,4
P1012,5056d44f-dc78-4ff6-bf65-bc191fbb894a,2025-10-16T09:21:01.518757,3,13.87,0
P1021,eb998cb8-008b-46bc-9be1-25a11498da7a,2025-10-15T16:03:06.518757,3,8.56,0
P1010,a5caf41b-0ffa-410b-bb53-fde72b88e5ef,2025-10-16T00:04:12.518757,2,5.75,1
P1005,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-16T02:09:19.518757,3,22.76,54
P1014,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-15T17:27:12.518757,2,19.05,0
P1006,5056d44f-dc78-4ff6-bf65-bc191fbb894a,2025-10-16T08:31:29.518757,2,26.77,0
P1001,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-16T02:23:21.518757,3,19.14,0
P1018,5056d44f-dc78-4ff6-bf65-bc191fbb894a,2025-10-15T19:26:22.518757,1,20.84,0
P1019,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-15T17:48:23.518757,2,6.35,0
P1004,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-15T22:58:27.518757,1,19.55,17
P1012,58af7b2b-c971-4547-aec2-e16b2725286d,2025-10-15T14:05:48.518757,3,14.31,34
P1016,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-16T00:58:03.518757,1,7.05,1
P1001,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-15T15:28:08.518757,1,17.25,15
P1004,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-16T05:24:32.518757,2,19.57,35
P1014,7439279d-2add-4cf7-99be-62c0608c35c3,2025-10-16T05:07:03.518757,2,20.43,32
P1019,8ff26b5a-7cd2-42e4-8593-4eac9565ce16,2025-10-15T14:48:05.518757,3,5.56,1
P1005,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-16T05:36:47.518757,3,23.41,56
P1007,7235f097-2877-406b-8a8b-d76fe032e8f1,2025-10-15T19:43:39.518757,3,16.92,0
P1002,62a6bf8b-fbc5-4489-a4e1-664b0a6a3b7f,2025-10-16T07:38:21.518757,3,11.39,0
P1008,fc3622a2-20d2-4ab5-a6ba-2c090e4a4a4a,2025-10-16T05:34:39.518757,3,11.24,16
P1012,163c14bb-d280-4c2f-b981-861a3555171a,2025-10-15T16:14:09.518757,1,14.71,11
P1019,9227336d-9078-4612-82c3-574ef663a494,2025-10-15T19:48:05.518757,3,6.39,0
P1024,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-15T13:40:50.518757,3,25.16,75
P1017,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-15T11:16:44.518757,3,14.21,17
P1015,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-16T08:12:35.518757,2,12.23,14
P1011,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-15T12:15:09.518757,3,22.7,0
P1023,3fb78b90-8161-4204-875b-1611842dd965,2025-10-15T19:28:19.518757,1,10.92,0
P1024,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-15T15:48:31.518757,3,23.83,0
P1007,62a6bf8b-fbc5-4489-a4e1-664b0a6a3b7f,2025-10-16T04:15:11.518757,1,17.47,0
P1021,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-15T13:20:41.518757,1,7.53,1
P1016,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-15T11:59:59.518757,2,7.42,2
P1003,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-16T08:30:09.518757,1,10.79,5
P1010,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-16T10:12:18.518757,1,5.84,0
P1012,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-16T11:35:54.518757,1,13.07,10
P1010,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-17T01:24:32.518757,3,5.63,0
P1008,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-17T04:31:21.518757,1,11.31,0
P1005,16f7d21b-8983-4673-b554-a70af805206e,2025-10-17T08:45:35.518757,1,22.3,0
P1024,64b9b86d-0517-46e2-b00a-f6e95b2fb8d9,2025-10-17T03:29:20.518757,3,23.43,0
P1005,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-16T12:41:44.518757,1,22.52,0
P1021,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-17T04:44:55.518757,3,7.81,4
P1006,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-16T23:38:34.518757,1,27.23,24
P1002,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-17T00:02:31.518757,2,11.38,9
P1002,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-17T06:06:00.518757,3,12.19,0
P1020,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-17T09:26:20.518757,2,8.45,0
P1011,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-17T02:39:46.518757,2,22.71,31
P1018,936952d1-b537-4463-80c5-44d857f3a926,2025-10-16T22:15:06.518757,2,19.93,31
P1008,a3d8976d-414d-45a0-a6b0-96dece5c8519,2025-10-17T07:35:01.518757,3,10.94,16
